2013-04-06 18:23:11,004 INFO   [LineOverlayTask] Generating line image 61 of 72, x = 18, y = 68 
2013-04-06 18:23:11,018 INFO   [LineOverlayTask] Generating line image 62 of 72, x = 18, y = 69 
2013-04-06 18:23:11,022 INFO   [LineOverlayTask] Generating line image 63 of 72, x = 18, y = 70 
2013-04-06 18:23:13,193 INFO   [LineOverlayTask] Generating line image 64 of 72, x = 19, y = 71 
2013-04-06 18:23:13,249 INFO   [LineOverlayTask] Generating line image 65 of 72, x = 19, y = 72 
2013-04-06 18:23:13,541 INFO   [LineOverlayTask] Generating line image 66 of 72, x = 19, y = 73 
2013-04-06 18:23:13,999 INFO   [LineOverlayTask] Generating line image 67 of 72, x = 19, y = 74 
2013-04-06 18:23:14,274 INFO   [LineOverlayTask] Generating line image 69 of 72, x = 20, y = 76 
2013-04-06 18:23:14,274 INFO   [LineOverlayTask] Generating line image 71 of 72, x = 20, y = 78 
2013-04-06 18:23:14,274 INFO   [LineOverlayTask] Generating line image 70 of 72, x = 20, y = 77 
2013-04-06 18:23:14,303 INFO   [LineOverlayTask] Generating line image 68 of 72, x = 19, y = 75 
2013-04-06 18:34:34,545 INFO   [LineOverlayTask] Generating line image 2 of 21, x = 7, y = 7 
2013-04-06 18:34:34,546 INFO   [LineOverlayTask] Generating line image 5 of 21, x = 10, y = 10 
2013-04-06 18:34:34,546 INFO   [LineOverlayTask] Generating line image 1 of 21, x = 6, y = 6 
2013-04-06 18:34:34,545 INFO   [LineOverlayTask] Generating line image 4 of 21, x = 9, y = 9 
2013-04-06 18:34:34,546 INFO   [LineOverlayTask] Generating line image 3 of 21, x = 8, y = 8 
2013-04-06 18:34:34,546 INFO   [LineOverlayTask] Generating line image 0 of 21, x = 5, y = 5 
2013-04-06 18:34:34,545 INFO   [LineOverlayTask] Generating line image 6 of 21, x = 11, y = 11 
2013-04-06 18:34:34,545 INFO   [LineOverlayTask] Generating line image 7 of 21, x = 12, y = 12 
2013-04-06 18:34:37,646 INFO   [LineOverlayTask] Generating line image 8 of 21, x = 13, y = 13 
2013-04-06 18:34:37,683 INFO   [LineOverlayTask] Generating line image 9 of 21, x = 14, y = 14 
2013-04-06 18:34:37,690 INFO   [LineOverlayTask] Generating line image 10 of 21, x = 15, y = 15 
2013-04-06 18:34:37,722 INFO   [LineOverlayTask] Generating line image 11 of 21, x = 16, y = 16 
2013-04-06 18:34:37,756 INFO   [LineOverlayTask] Generating line image 12 of 21, x = 17, y = 17 
2013-04-06 18:34:37,830 INFO   [LineOverlayTask] Generating line image 13 of 21, x = 18, y = 18 
2013-04-06 18:34:37,840 INFO   [LineOverlayTask] Generating line image 14 of 21, x = 19, y = 19 
2013-04-06 18:34:37,983 INFO   [LineOverlayTask] Generating line image 15 of 21, x = 20, y = 20 
2013-04-06 18:34:40,892 INFO   [LineOverlayTask] Generating line image 16 of 21, x = 21, y = 21 
2013-04-06 18:34:40,998 INFO   [LineOverlayTask] Generating line image 17 of 21, x = 22, y = 22 
2013-04-06 18:34:41,021 INFO   [LineOverlayTask] Generating line image 18 of 21, x = 23, y = 23 
2013-04-06 18:34:41,090 INFO   [LineOverlayTask] Generating line image 19 of 21, x = 24, y = 24 
2013-04-06 18:34:41,090 INFO   [LineOverlayTask] Generating line image 20 of 21, x = 25, y = 25 
2013-04-06 18:36:09,685 INFO   [LineOverlayTask] Generating line image 1 of 21, x = 6, y = 6 
2013-04-06 18:36:09,686 INFO   [LineOverlayTask] Generating line image 5 of 21, x = 10, y = 10 
2013-04-06 18:36:09,686 INFO   [LineOverlayTask] Generating line image 6 of 21, x = 11, y = 11 
2013-04-06 18:36:09,685 INFO   [LineOverlayTask] Generating line image 2 of 21, x = 7, y = 7 
2013-04-06 18:36:09,686 INFO   [LineOverlayTask] Generating line image 4 of 21, x = 9, y = 9 
2013-04-06 18:36:09,686 INFO   [LineOverlayTask] Generating line image 0 of 21, x = 5, y = 5 
2013-04-06 18:36:09,686 INFO   [LineOverlayTask] Generating line image 3 of 21, x = 8, y = 8 
2013-04-06 18:36:09,686 INFO   [LineOverlayTask] Generating line image 7 of 21, x = 12, y = 12 
2013-04-06 18:36:12,774 INFO   [LineOverlayTask] Generating line image 8 of 21, x = 13, y = 13 
2013-04-06 18:36:12,824 INFO   [LineOverlayTask] Generating line image 9 of 21, x = 14, y = 14 
2013-04-06 18:36:12,830 INFO   [LineOverlayTask] Generating line image 10 of 21, x = 15, y = 15 
2013-04-06 18:36:12,834 INFO   [LineOverlayTask] Generating line image 11 of 21, x = 16, y = 16 
2013-04-06 18:36:12,868 INFO   [LineOverlayTask] Generating line image 12 of 21, x = 17, y = 17 
2013-04-06 18:36:13,166 INFO   [LineOverlayTask] Generating line image 13 of 21, x = 18, y = 18 
2013-04-06 18:36:13,169 INFO   [LineOverlayTask] Generating line image 14 of 21, x = 19, y = 19 
2013-04-06 18:36:13,289 INFO   [LineOverlayTask] Generating line image 15 of 21, x = 20, y = 20 
2013-04-06 18:36:15,812 INFO   [LineOverlayTask] Generating line image 16 of 21, x = 21, y = 21 
2013-04-06 18:36:15,850 INFO   [LineOverlayTask] Generating line image 17 of 21, x = 22, y = 22 
2013-04-06 18:36:15,864 INFO   [LineOverlayTask] Generating line image 18 of 21, x = 23, y = 23 
2013-04-06 18:36:16,223 INFO   [LineOverlayTask] Generating line image 19 of 21, x = 24, y = 24 
2013-04-06 18:36:16,223 INFO   [LineOverlayTask] Generating line image 20 of 21, x = 25, y = 25 
2013-04-13 15:05:27,501 INFO   [LineOverlayTask] Generating line image 2 of 21, x = 7, y = 7 
2013-04-13 15:05:27,501 INFO   [LineOverlayTask] Generating line image 7 of 21, x = 12, y = 12 
2013-04-13 15:05:27,501 INFO   [LineOverlayTask] Generating line image 6 of 21, x = 11, y = 11 
2013-04-13 15:05:27,501 INFO   [LineOverlayTask] Generating line image 4 of 21, x = 9, y = 9 
